@relation strike-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-weka.filters.unsupervised.attribute.Normalize

@attribute country=1 numeric
@attribute country=2 numeric
@attribute country=3 numeric
@attribute country=4 numeric
@attribute country=5 numeric
@attribute country=6 numeric
@attribute country=7 numeric
@attribute country=8 numeric
@attribute country=9 numeric
@attribute country=10 numeric
@attribute country=11 numeric
@attribute country=12 numeric
@attribute country=13 numeric
@attribute country=14 numeric
@attribute country=15 numeric
@attribute country=16 numeric
@attribute country=17 numeric
@attribute country=18 numeric
@attribute year numeric
@attribute unemployment numeric
@attribute inflation numeric
@attribute representation numeric
@attribute centralization numeric
@attribute volume numeric

@data
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.147059,0.005882,0.210526,0.505245,0.375,0.006143
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.176471,0.023529,0.161184,0.61015,0.375,0.007
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.205882,0.023529,0.240132,0.61015,0.375,0.004571
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.235294,0.070588,0.217105,0.61015,0.375,0.007
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.264706,0.035294,0.121711,0.486816,0.375,0.008286
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.294118,0.017647,0.154605,0.486816,0.375,0.008429
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.323529,0.005882,0.184211,0.486816,0.375,0.020143
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.352941,0.005882,0.157895,0.505245,0.375,0.011429
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.382353,0.005882,0.207237,0.505245,0.375,0.013286
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.411765,0.005882,0.207237,0.505245,0.375,0.004143
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.441176,0.005882,0.1875,0.505245,0.375,0.018286
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.470588,0.005882,0.296053,0.505245,0.375,0.024857
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.047059,0.236842,0.505245,0.375,0.023714
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.529412,0.017647,0.256579,0.542104,0.375,0.024429
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.558824,0.011765,0.3125,0.542104,0.375,0.046714
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.588235,0.011765,0.440789,0.542104,0.375,0.027286
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.617647,0.023529,0.322368,0.780267,0.375,0.021714
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.647059,0.011765,0.361842,0.780267,0.375,0.042857
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.676471,0.005882,0.460526,0.780267,0.375,0.028286
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.705882,0.011765,0.575658,0.406011,0.375,0.032143
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.735294,0.023529,0.654605,0.406011,0.375,0.071571
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.764706,0.017647,0.569079,0.406011,0.375,0.062429
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.794118,0.1,0.490132,0.500992,0.375,0.053143
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.823529,0.111765,0.546053,0.500992,0.375,0.053286
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.852941,0.129412,0.661184,0.500992,0.375,0.051714
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.882353,0.211765,0.601974,0.546357,0.375,0.050571
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.911765,0.205882,0.628289,0.546357,0.375,0.042
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.941176,0.329412,0.338816,0.546357,0.375,0.046286
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.970588,0.335294,0.299342,0.720726,0.375,0.051857
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.241176,0.601974,0.720726,0.375,0.090286
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.047059,0.625,0.68812,0.875,0.005286
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.029412,0.058824,0.384868,0.68812,0.875,0.018143
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.058824,0.052941,0.157895,0.68812,0.875,0.005857
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.088235,0.047059,0.246711,0.639921,0.875,0.014857
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.117647,0.052941,0.131579,0.639921,0.875,0.015143
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.147059,0.058824,0.213816,0.639921,0.875,0.135143
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.176471,0.094118,0.1875,0.639921,0.875,0.003714
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.205882,0.088235,0.256579,0.631415,0.875,0.008429
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.235294,0.064706,0.167763,0.631415,0.875,0.006571
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.264706,0.052941,0.108553,0.631415,0.875,0.000286
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.294118,0.058824,0.177632,0.631415,0.875,0.057143
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.323529,0.058824,0.269737,0.603062,0.875,0.010857
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.352941,0.070588,0.180921,0.603062,0.875,0.03
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.382353,0.064706,0.282895,0.603062,0.875,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.411765,0.052941,0.236842,0.603062,0.875,0.001143
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.441176,0.047059,0.203947,0.546357,0.875,0.000714
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.470588,0.041176,0.240132,0.546357,0.875,0.000571
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0.064706,0.210526,0.546357,0.875,0.001714
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.529412,0.058824,0.197368,0.546357,0.875,0.002714
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.558824,0.047059,0.444079,0.583215,0.875,0.005571
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.588235,0.047059,0.302632,0.583215,0.875,0.001
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.617647,0.1,0.332237,0.583215,0.875,0.001286
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.647059,0.088235,0.338816,0.583215,0.875,0.001143
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.676471,0.088235,0.404605,0.621491,0.875,0.032429
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.705882,0.135294,0.480263,0.621491,0.875,0.001286
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.735294,0.105882,0.398026,0.621491,0.875,0.012857
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.764706,0.088235,0.391447,0.621491,0.875,0.002286
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.794118,0.105882,0.365132,0.621491,0.875,0.005571
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.823529,0.111765,0.253289,0.621491,0.875,0.000571
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.852941,0.1,0.453947,0.621491,0.875,0.009
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.882353,0.117647,0.542763,0.621491,0.875,0.002429
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.911765,0.152941,0.470395,0.546357,0.875,0.023857
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.941176,0.194118,0.371711,0.546357,0.875,0.000429
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.970588,0.176471,0.302632,0.546357,0.875,0.008714
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.147059,0.282895,0.546357,0.875,0.005286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.105882,0.615132,0.624327,0.875,0.031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.029412,0.141176,0.348684,0.624327,0.875,0.004571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058824,0.164706,0.148026,0.593139,0.875,0.033857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.088235,0.152941,0.121711,0.593139,0.875,0.001429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.117647,0.147059,0.197368,0.593139,0.875,0.009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.147059,0.088235,0.243421,0.593139,0.875,0.000286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.176471,0.111765,0.240132,0.571874,0.875,0.003
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.205882,0.147059,0.240132,0.595974,0.875,0.000857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.235294,0.117647,0.121711,0.595974,0.875,0.001286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.264706,0.105882,0.230263,0.595974,0.875,0.001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.294118,0.1,0.167763,0.611568,0.875,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.323529,0.088235,0.253289,0.611568,0.875,0.000286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.352941,0.1,0.190789,0.611568,0.875,0.001143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.382353,0.094118,0.207237,0.611568,0.875,0.001571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.411765,0.070588,0.259868,0.620074,0.875,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.441176,0.094118,0.305921,0.620074,0.875,0.015571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.470588,0.123529,0.236842,0.620074,0.875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.129412,0.157895,0.620074,0.875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.529412,0.111765,0.184211,0.662603,0.875,0.004857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.558824,0.088235,0.325658,0.662603,0.875,0.006429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.588235,0.147059,0.338816,0.612986,0.875,0.034571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.617647,0.158824,0.292763,0.612986,0.875,0.000429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.647059,0.147059,0.315789,0.612986,0.875,0.000429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.676471,0.117647,0.421053,0.593139,0.875,0.002286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.705882,0.094118,0.417763,0.593139,0.875,0.014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.735294,0.094118,0.434211,0.593139,0.875,0.001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.764706,0.105882,0.473684,0.570456,0.875,0.003286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.794118,0.129412,0.421053,0.570456,0.875,0.001429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.823529,0.123529,0.332237,0.570456,0.875,0.001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.852941,0.117647,0.546053,0.591721,0.875,0.164286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.882353,0.147059,0.493421,0.591721,0.875,0.007714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.911765,0.182353,0.378289,0.591721,0.875,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.941176,0.205882,0.388158,0.639921,0.875,0.001286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.970588,0.182353,0.358553,0.639921,0.875,0.001143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.164706,0.338816,0.639921,0.875,0.018143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.047059,0.253289,0.286929,0.5,0.000714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.029412,0.052941,0.177632,0.275588,0.5,0.001
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.058824,0.052941,0.075658,0.275588,0.5,0.005
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.088235,0.047059,0.118421,0.275588,0.5,0.002143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.117647,0.029412,0.125,0.275588,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.147059,0.035294,0.144737,0.296853,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.176471,0.023529,0.161184,0.296853,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.205882,0.023529,0.154605,0.296853,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.235294,0.023529,0.072368,0.296853,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.264706,0,0.141447,0.275588,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.294118,0,0.157895,0.275588,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.323529,0,0.236842,0.275588,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.352941,0,0.207237,0.275588,0.5,0.004571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.382353,0,0.197368,0.288347,0.5,0.000286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.411765,0,0.207237,0.288347,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.441176,0,0.253289,0.288347,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.470588,0,0.226974,0.288347,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0.174342,0.281259,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.529412,0,0.177632,0.281259,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.558824,0,0.213816,0.281259,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.588235,0,0.3125,0.281259,0.5,0.000429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.617647,0,0.315789,0.245818,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.647059,0,0.384868,0.245818,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.676471,0,0.417763,0.245818,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.705882,0.023529,0.315789,0.245818,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.735294,0.041176,0.151316,0.302523,0.5,0.001143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.764706,0.023529,0.138158,0.302523,0.5,0.000286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.794118,0.017647,0.131579,0.302523,0.5,0.000286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.823529,0.017647,0.217105,0.302523,0.5,0.000143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.852941,0.011765,0.226974,0.267083,0.5,0.000286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.882353,0.011765,0.309211,0.267083,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.911765,0.023529,0.282895,0.267083,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.941176,0.052941,0.194079,0.267083,0.5,0.000286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.970588,0.064706,0.190789,0.224553,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.052941,0.207237,0.224553,0.5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.052941,0.414474,0.553445,0.375,0.011571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.029412,0.082353,0.296053,0.553445,0.375,0.012286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.058824,0.076471,0.157895,0.553445,0.375,0.014857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.088235,0.058824,0.157895,0.553445,0.375,0.016286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.117647,0.047059,0.197368,0.508081,0.375,0.024714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.147059,0.052941,0.233553,0.508081,0.375,0.013571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.176471,0.064706,0.174342,0.508081,0.375,0.054286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.205882,0.1,0.190789,0.508081,0.375,0.022571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.235294,0.1,0.118421,0.465551,0.375,0.034143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.264706,0.076471,0.128289,0.465551,0.375,0.019286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.294118,0.064706,0.213816,0.465551,0.375,0.019143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.323529,0.094118,0.230263,0.465551,0.375,0.036
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.352941,0.117647,0.164474,0.465551,0.375,0.010857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.382353,0.082353,0.200658,0.597392,0.375,0.014286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.411765,0.070588,0.253289,0.597392,0.375,0.018143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.441176,0.064706,0.223684,0.703714,0.375,0.014714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.470588,0.117647,0.174342,0.703714,0.375,0.017429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.123529,0.25,0.703714,0.375,0.029571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.529412,0.117647,0.276316,0.703714,0.375,0.043286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.558824,0.129412,0.305921,0.53218,0.375,0.069714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.588235,0.164706,0.404605,0.53218,0.375,0.087429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.617647,0.182353,0.328947,0.53218,0.375,0.154286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.647059,0.129412,0.398026,0.53218,0.375,0.045286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.676471,0.123529,0.618421,0.55628,0.375,0.092429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.705882,0.188235,0.891447,0.595974,0.375,0.037857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.735294,0.282353,0.638158,0.595974,0.375,0.020857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.764706,0.305882,0.618421,0.595974,0.375,0.064
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.794118,0.3,0.365132,0.595974,0.375,0.059
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.823529,0.270588,0.539474,0.485398,0.375,0.181714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.852941,0.329412,0.6875,0.485398,0.375,0.074286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.882353,0.529412,0.486842,0.485398,0.375,0.027857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.911765,0.611765,0.378289,0.485398,0.375,0.035429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.941176,0.658824,0.246711,0.3408,0.375,0.025429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.970588,0.658824,0.259868,0.3408,0.375,0.182571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.676471,0.296053,0.3408,0.375,0.042571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.188235,0.358553,0.607315,0,0.066571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.029412,0.170588,0.167763,0.607315,0,0.17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.058824,0.164706,0.121711,0.578962,0,0.079857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.088235,0.311765,0.108553,0.578962,0,0.065143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.117647,0.247059,0.085526,0.607315,0,0.075571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.147059,0.235294,0.144737,0.607315,0,0.088
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.176471,0.247059,0.207237,0.607315,0,0.044429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.205882,0.388235,0.184211,0.607315,0,0.062571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.235294,0.311765,0.125,0.810037,0,0.176571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.264706,0.317647,0.144737,0.810037,0,0.048714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.294118,0.382353,0.131579,0.791608,0,0.040571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.323529,0.317647,0.131579,0.791608,0,0.045286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.352941,0.323529,0.134868,0.848313,0,0.038143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.382353,0.294118,0.138158,0.848313,0,0.055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.411765,0.258824,0.151316,0.848313,0,0.054143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.441176,0.217647,0.194079,0.848313,0,0.057
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.470588,0.217647,0.1875,0.791608,0,0.090857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.205882,0.233553,0.791608,0,0.103286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.529412,0.2,0.273026,0.706549,0,0.087857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.558824,0.282353,0.289474,0.706549,0,0.134286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.588235,0.341176,0.236842,0.649844,0,0.095429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.617647,0.323529,0.203947,0.649844,0,0.052286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.647059,0.282353,0.299342,0.678197,0,0.089286
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.676471,0.323529,0.457237,0.678197,0,0.087429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.705882,0.488235,0.394737,0.763255,0,0.057571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.735294,0.447059,0.282895,0.763255,0,0.042571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.764706,0.405882,0.309211,0.749079,0,0.036429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.794118,0.352941,0.348684,0.749079,0,0.039
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.823529,0.341176,0.467105,0.706549,0,0.032571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.852941,0.411765,0.539474,0.706549,0,0.033143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.882353,0.441176,0.434211,0.536433,0,0.026571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.911765,0.558824,0.299342,0.536433,0,0.014429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.941176,0.558824,0.200658,0.536433,0,0.027429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.970588,0.435294,0.236842,0.536433,0,0.012714
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.417647,0.213816,0.55061,0,0.010429
